Store Name,Address,Timings,Phone Number,Latitude,Longitude
 PH Clock Tower Road Nalgonda ,"Sri Lakshmi Narasimha Swamy Colony, Main Road, Sai Sree Colony, Nalgonda - 508001",Open until 11:00 PM,18002022022,17.06439372,79.26541078
 PH Durgabari Road Agartala ,"Ground Floor, Palace Compound, Durgabari Road, Indranagar, Agartala - 799001",Open until 11:00 PM,18002022022,23.83419277,91.28155827
 NH 8 ,"Shop No F109, F110 & F111, VVIP Style, Raj Nagar Extn, NH 8, Ghaziabad - 201001",Open until 11:00 PM,18002022022,28.697114,77.428835
 PH EDM Ghaziabad ,"UN 21 & 22, 3rd Flr, East Delhi Mall, PN 1, Kaushambi Rd, Kaushambi, Ghaziabad - 201001",Open until 11:00 PM,18002022022,28.64139901,77.31696689
 Mohan Nagar ,"Anchor 1B, PN 160, GF, World Square Mall, Katori Mill, Mohan Nagar, Ghaziabad - 201002",Open until 11:00 PM,18002022022,28.67884278,77.38182765
 Sector 04 ,"No C/01B/GH/01, 3rd Flr, Gaur City Mall, Sector 04, Ghaziabad - 201009",Open until 11:00 PM,18002022022,28.605667,77.430215
" Vaishali, Sector 5 ","No 127/128, Ground Floor, Shopprix Mall, Vaishali, Sector 5, Ghaziabad - 201010",Open until 11:00 PM,18002022022,28.6427301,77.340912
 Kaushambi ,"S/10 & S/11A, 2nd Floor, Pacific Mall, Kaushambi, Ghaziabad - 201010",Open until 11:00 PM,18002022022,28.6465501,77.3181901
 Raj Nagar ,"Shop No D 21, RDC, Raj Nagar, Ghaziabad - 201012",Open until 11:00 PM,18002022022,28.67499764,77.43998934
 PH Sector 12 Vasundhara ,"PN 12, No 512, GF, Vasundhara, Maharaja Agarsain Marg, Sector 12, Ghaziabad - 201012",Open until 11:00 PM,18002022022,28.658403,77.364979
 Indirapuram ,"Shop No H6B, UGF, Jaipuria Sunrise Plaza, Plot No 12A, Ahinsa Khand 2, Indirapuram, Ghaziabad - 201014",Open until 11:00 PM,18002022022,28.640562,77.378349
 PH Shipra Mall Indrapuram ,"FC 6 & 7, 2nd Floor, Shipra Mall, Vaibhav Khand, Indrapuram, Ghaziabad - 201014",Open until 11:00 PM,18002022022,28.63405347,77.3703261
 Crossing Republik ,"Shop No 7, Paramount Symphony, Crossing Republik, Ghaziabad - 201016",Open until 11:00 PM,18002022022,28.62894529,77.44033467
 Sector 50 ,"Shop No B1/32, Central Market, Sector 50, Noida - 201301",Open until 11:00 PM,18002022022,28.57044238,77.36202188
 Sector 62 ,"KT 1 & 2, C 25, Stellar IT Park, Sector 62, Noida - 201301",Open until 11:00 PM,18002022022,28.61280336,77.36260057
 Sector 18 ,"B 408, 3rd Floor, DLF Mall Of India, Sector 18, Noida - 201301",Open until 11:00 PM,18002022022,28.56741157,77.32059717
 Sec 38A ,"3rd Floor, Food Court, The Great India Place Mall, Sec 38A, Noida - 201301",Open until 11:00 PM,18002022022,28.5674921,77.3257882
 Sector 32 ,"3rd Floor, Logix Mall Food Court, PN BW 58, Sector 32, Noida - 201301",Open until 11:00 PM,18002022022,28.5743501,77.3535901
 Sector 74 ,"UN 1 To 4, Ground Floor, North Eye Mall, West Wing, Sector 74, Noida - 201301",Open until 11:00 PM,18002022022,28.5723174,77.3881593
 PH Parsavnath Plaza Sec 27 Noida ,"Unit No G5, G7, G8, GF, Parsavnath Plaza, Sector 27, Noida - 201301",Open until 11:00 PM,18002022022,28.5775848,77.3287193
 PH Gulshan Mall 129 Noida ,"No 129, Plot No C3 & E1, Gulshan Mall, Noida Greater Noida Expressway, Sector 129, Noida - 201301",Open until 11:00 PM,18002022022,28.50831819,77.3870497
 Sector 110 ,"Shop No 4, Block A 3, Sector 110, Noida - 201304",Open until 11:00 PM,18002022022,28.5337841,77.3871026
 Sector 104 ,"Shop No KM 003, Ground Floor, Sector 104, Noida - 201304",Open until 11:00 PM,18002022022,28.5408885,77.3686074
 PH Paras One33 Mall Noida ,"No 10, 12, 24 & 25, GF, Paras One 33, Noida Expressway, Sector 133, Noida - 201304",Open until 11:00 PM,18002022022,28.510771,77.3693701
 PH Sec-119 Noida ,"2 & 3, Amrapali Platinum Shopping Arcade, Sector 119, Noida - 201304",Open until 11:00 PM,18002022022,28.587962,77.400103
 Sector 110 ,"Shop No 4, Block A 3, Sector 110, Noida - 201304",Open until 11:00 PM,18002022022,28.5337841,77.3871026
 PH World One Noida ,"S No G 18 & 19, GF, Tower B, World One, Sector 90, Noida - 201305",Open until 11:00 PM,18002022022,28.5121799,77.4111855
 Sector Beta 2 ,"Omaxe Connaught Place, Sector Beta 2, Noida - 201306",Open until 11:00 PM,18002022022,28.4879103,77.5144023
 Sector 61 ,"C134, Gr Flr, Supertech Shopprix Mall, Sector 61, Noida - 201307",Open until 11:00 PM,18002022022,28.59720031,77.36476008
 Sector 4 ,"UN G3C, GF, Galaxy Blue Sapphire Plaza, Plot No C03, Sector 4, Greater Noida - 201308",Open until 11:00 PM,18002022022,28.6079797,77.4369659
 PH Grand Venice Greater Noida ,"Plot No SH3, The Grand Venice Mall, Site 4, Greater Noida, Greater Noida - 201308",Open until 11:00 PM,18002022022,28.45259929,77.5263184
 Greater Noida ,"Ground Floor, Ansal Plaza, Greater Noida, Greater Noida - 201310",Open until 11:00 PM,18002022022,28.46420565,77.50803798
 Marris Rd ,"Saundra House, Marris Rd, Aligarh - 202001",Open until 11:00 PM,18002022022,27.8976713,78.0859033
 PH DM Road Bulandshahr ,"No 4/C15, Awas Vikas 1, Devpuri 2, DM Road, DM Colony, Bulandshahr - 203001",Open until 11:00 PM,18002022022,28.41557988,77.8459887
 Yamuna Express Way ,"Permanent Facility Complex, Food Court, Yamuna Express Way, Bulandshahr - 203201",Open until 11:00 PM,18002022022,28.366485,77.531333
 MG Road ,"No 8 to 10, 3rd Floor, Z Square Mall, MG Road, Kanpur - 208001",Open until 11:00 PM,18002022022,26.47329444,80.352774
 Swaroop Nagar ,"Shop No 113/143, GF, Gutaiya, Block C, Khalasi Line, Scheme No 7, Swaroop Nagar, Kanpur - 208001",Open until 11:00 PM,18002022022,26.48126081,80.3166114
 PH Gurdev Palace Sharda Nagar ,"Gaurav Palace, 117/483Q, Sharda Nagar, GT Road, Lakhanpur, Kanpur - 208002",Open until 11:00 PM,18002022022,26.49059928,80.28500238
 PH Saket Nagar Kanpur ,"No 127/195 & W1, Juhi Kalan, Saket Nagar, Kanpur - 208014",Open until 11:00 PM,18002022022,26.435305,80.308765
 Civil lines ,"Shop No 31/31, SP Marg, Civil lines, Prayagraj - 211001",Open until 11:00 PM,18002022022,25.456399,81.8351955
 PH MG Marg Prayagraj ,"No 7/3, A/1, Gr Flr, Hotel UR Complex, MG Marg, Civil Lines, Prayagraj - 211001",Open until 11:00 PM,18002022022,25.45050317,81.83044466
 PH AVS Plaza Shivpur Varanasi ,"AVS Plaza, Shivpur Bypass Rd, Laxmanpur, Shivpur, Varanasi - 221001",Open until 11:00 PM,18002022022,25.35607203,82.96573407
 Cantonment Mall Road ,"FC 04, 2nd Floor, Food Court, JHV Mall, PN 3, Khata No 1, Mall Road, Cantonment, Varanasi - 221002",Open until 11:00 PM,18002022022,25.335428,82.977672
 PH Paharia Road Varanasi ,"UGF, Hotel Surabhi International, Paharia Road, Srinagar Colony, Varanasi - 221007",Open until 11:00 PM,18002022022,25.356955,83.00808001
 PH Sigra Varanasi ,"No C19/187/13, Gulab Bagh Colony, K Fatman Road, Sigra, Varanasi - 221010",Open until 11:00 PM,18002022022,25.3193359,82.9912264
 Aashiana ,"K 834, Ground Floor, Kanpur Road Scheme, Aashiana, Lucknow - 226001",Open until 11:00 PM,18002022022,26.79487778,80.916725
 Shahnajaf Road ,"SN 416, 4th Floor, Saharaganj Mall, Shahnajaf Road, Lucknow - 226001",Open until 11:00 PM,18002022022,26.85550556,80.9454111
" Gomti Nagar, Sector 7 ","SN S19, 2nd Floor, Phoenix Palassio Mall, Ardonamau, Gomti Nagar, Sector 7, Lucknow - 226002",Open until 11:00 PM,18002022022,26.8086201,81.012776
 PH Thakurganj Chowk Lucknow ,"No 439 B/065, Manjutandon Chauraha, Thakurganj, Lucknow - 226003",Open until 11:00 PM,18002022022,26.87277721,80.8887937
 Mahanagar ,"B 939/A, Prem Jyoti Tower, Gole Market, Mahanagar, Lucknow - 226006",Open until 11:00 PM,18002022022,26.87334167,80.95725278
 Hazratganj ,"No 91, MG Marg, Hazratganj, Lucknow - 226008",Open until 11:00 PM,18002022022,26.84373333,80.94696944
 Terminal2 ,"Chaudhary Charan Singh Airport, Terminal2, Lucknow - 226009",Open until 11:00 PM,18002022022,26.7587401,80.8802301
 PH Antas Mall Lucknow ,"No CP 1/23, Antas Mall, Vardhan Khand, Gomti Nagar Extn, Sector 1, Lucknow - 226010",Open until 11:00 PM,18002022022,26.83622486,81.00203637
 Gomti Nagar ,"CP 198, Viraj Khand, Gomti Nagar, Lucknow - 226010",Open until 11:00 PM,18002022022,26.854531,81.0227136
 Gomti Nagar ,"SN 8 to 10, Ground Floor, West End Mall, Vibhuti Khand, Gomti Nagar, Lucknow - 226010",Open until 11:00 PM,18002022022,26.870159,80.9968601
 PH Phoenix United Mall Lucknow ,"FC 15, 4th Flr, Phoenix United Mall, LDA Colony, Kanpur Rd, Alambagh, Sector B, Lucknow - 226012",Open until 11:00 PM,18002022022,26.798962,80.8965901
 PH Vrindavan Yojna Lucknow ,"No 16/CP/201 , No 2, UGF, Vridanvan Colony, Lucknow - 226014",Open until 11:00 PM,18002022022,26.7502301,80.950785
 Vibhuti Khand ,"FC 1,SN 15 & 16, One Awadh Centre, Gomti Nagar, Vibhuti Khand, Lucknow - 226016",Open until 11:00 PM,18002022022,26.8624572,81.0101978
 PH Engineering College Road Aliganj ,"No 36, Jankipuram, Engineering College Rd, Aliganj, Sector A, Lucknow - 226021",Open until 11:00 PM,18002022022,26.90873489,80.94490582
 Faizabad Road ,"Unit No FC 12, 2nd Floor, Crown Mall, Plot No 22, Faizabad Road, Lucknow - 226028",Open until 11:00 PM,18002022022,26.888743,81.055458
 PH Lulu Mall Lucknow ,"2nd Floor, Food Court, Lulu Mall, Amar Shaheed Path, Golf City, Lucknow - 226030",Open until 11:00 PM,18002022022,26.783913,80.990711
 PH Kanal Road Raebareli ,"Ground Floor, Kanal Road, Nirala Nagar, Raebareli - 229001",Open until 11:00 PM,18002022022,26.21901379,81.24095524
 PH Civil Lines Shahjahanpur ,"No 2, Kaushik Parijat Complex, Civil Lines, Officers Colony, Shahjahanpur - 242001",Open until 11:00 PM,18002022022,27.890997,79.91298475
 Pilibhit By Pass Rd ,"S43, 2nd Floor, Phoenix United Mall, Pilibhit By Pass Rd, Bareilly - 243001",Open until 11:00 PM,18002022022,28.39468942,79.45664613
 Stadium Road ,"Tulip Towers, Stadium Road, Bareilly - 243005",Open until 11:00 PM,18002022022,28.376485,79.433995
 PH Buddhi Vihar Moradabad ,"Lata Shopping Mall, LIC Office Rd, Vikas Colony, Buddhi Vihar, Moradabad - 244001",Open until 11:00 PM,18002022022,28.83373769,78.74355631
 PH Salarpur Gajraula ,"Food Court, NH 24, Moradabad Delhi Highway, JP Ngr, Salarpur, Gajraula - 244235",Open until 11:00 PM,18002022022,28.83757911,78.2757381
 Harthala ,"Shaspur Bilari House, Kanth Road, Harthala, Moradabad - 244415",Open until 11:00 PM,18002022022,28.8704555,78.7456307
 PH Arjun Nagar Hapur ,"No G1, No A2, A2a, A4, A4a, A3 & A3a, Hapur Road, Rafiq Nagar, Hapur - 245101",Open until 11:00 PM,18002022022,28.72789319,77.76091232
 PH Civil Lines Bijnor ,"Ground & 1st Floor, Indian Tower, Najibabad Road, Civil lines, Bijnor - 246701",Open until 11:00 PM,18002022022,29.38189501,78.14073494
 PH Panchsheel Colony Garh Road Meerut ,"Plot 372 & 372/1, Gr Flr, The Galleria, Garh Road, Meerut - 250001",Open until 11:00 PM,18002022022,28.970225,77.7226501
 Shastri Nagar Mkt ,"I 187, PVS Mall, I Block, Shastri Nagar Mkt, Meerut - 250004",Open until 11:00 PM,18002022022,28.9527985,77.7316328
 PH Mseven Pallavpuram ,"AP & C4, Mseven, Block A, Pallavpuram, Meerut - 250110",Open until 11:00 PM,18002022022,29.05599787,77.70860499
 Bhainsi ,"Ground Floor, Delhi Haridwar Rd, Muzaffarnagar, Bhainsi, Muzaffarnagar - 251201",Open until 11:00 PM,18002022022,29.3098627,77.7218568
 Civil Lines ,"Shop No 7, 2nd Floor, City Mall, Food Court, Park Rd, Golghar, Civil Lines, Gorakhpur - 273001",Open until 11:00 PM,18002022022,26.753259,83.375131
 PH Medical Road Gorakhpur ,"Shop No 613/1, UGF, Rapti Complex, Medical College Road, Asuran Chowk, Gorakhpur - 273006",Open until 11:00 PM,18002022022,26.7721979,83.38213207
 NH 2 ,"U1 to 6, U19 to 24, Highway Plaza, Mauja Banger, NH 2, Mathura - 281001",Open until 11:00 PM,18002022022,27.4936727,77.6548016
 Mathura Highway ,"DIL, Food Street, Mauza Chamuha, Chhata, Mathura Highway, Mathura - 281001",Open until 11:00 PM,18002022022,27.593844,77.604467
 Vrindavan Cut ,"107 KM Milestone, Delhi to Agra Highway, Vrindavan Cut, Raya - 281204",Open until 11:00 PM,18002022022,27.550359,77.7555901
 Tajganj ,"No 8, Fatehabad Road, Handicraft Nagar, Tajganj, Agra - 282001",Open until 11:00 PM,18002022022,27.16169444,78.03471389
 Sanjay Place ,"Shop No 25, Deepshikha Towers, Sanjay Place, Agra - 282001",Open until 11:00 PM,18002022022,27.20122222,78.0079111
 Sikandra ,"Hotel Adhiraj Palace, Bodla Road, Sikandra, Agra - 282007",Open until 11:00 PM,18002022022,27.204057,77.953278
 Civil lines ,"No 943, Om Complex, Shivpuri Road, Civil lines, Jhansi - 284001",Open until 11:00 PM,18002022022,25.4495282,78.5656705
 PH Medical Road Jhansi ,"No 265, NH 25, Medical Road, Jhansi - 284128",Open until 11:00 PM,18002022022,25.45560517,78.61174058
 Civil Lines ,"No 2, NH 58, Civil Lines, Roorkee - 247667",Open until 11:00 PM,18002022022,29.8738846,77.893981
 Rajpur Road ,"No 542, Amity Amusement, Eleganza Mall, Rajpur Road, Dehradun - 248001",Open until 11:00 PM,18002022022,30.3428275,78.0581902
 Raj Vihar ,"C1/101, Commercial complex, ITBP Road, Indira Nagar Colony, Raj Vihar, Dehradun - 248001",Open until 11:00 PM,18002022022,30.3223711,78.0028519
 PH Haridwar Bypass Dehradun ,"Plot No 1591, UGF, Haridwar Bypass Road, Deheradun, Ajabpur Kalan, Dehradun - 248001",Open until 11:00 PM,18002022022,30.2889305,78.0437744
 PH Saharanpur Road Majra ,"GF, Hotel Glory, Shree ji Tower, Saharanpur Rd, Majra, Sewla Kalan, Dehradun - 248171",Open until 11:00 PM,18002022022,30.295888,78.0030941
 Batedi ,"National Food Court, NH 58, Bhonri Badheri Rajputana Road, Batedi, Haridwar - 249405",Open until 11:00 PM,18002022022,29.8999617,77.9865435
 PH Ranipur Mor Haridwar ,"Mitra Vatika , Vikas Colony, Ranipur More, Haridwar Main Rd, Govindpuri, Haridwar - 249410",Open until 11:00 PM,18002022022,29.93659252,78.13995561
 Kathgodam ,"Hydel Gate, Tedi Pulia, NH 87, Nainital, Kathgodam, Haldwani - 263139",Open until 11:00 PM,18002022022,29.2452622,79.5362576
 Nainital Road ,"Hotel Riverra, Nainital Road, Rudrapur - 263153",Open until 11:00 PM,18002022022,28.9872695,79.413661
 Shyam Bazaar ,"No 138/2, 93/2B, Bidhan Sarani, Hatibagan, Shyam Bazaar, Bankura - 700005",Open until 11:00 PM,18002022022,22.596154,88.371131
 Sarada Pally ,"18 Bigha, James Sarani Road, Behala, Muradpur, Sarada Pally, Kolkata - 700008",Open until 11:00 PM,18002022022,22.4895101,88.3169201
 Park Street ,"No 20 K, Sir William Jones Sarani, Park Street, Kolkata - 700016",Open until 11:00 PM,18002022022,22.5521831,88.3526856
 Ballygunge ,"No 33, 4th Floor, Quest Mall, Syed Amir Ali Ave, Ballygunge, Kolkata - 700017",Open until 11:00 PM,18002022022,22.538601,88.365405
 PH Ballygunge Kolkata ,"No 62/7/1A, Rowland Row, Ballygunge Circular Road, Ballygunge, Kolkata - 700019",Open until 11:00 PM,18002022022,22.53647559,88.35789852
 Kalighat ,"Shop No 404, 4th Floor, Lake Mall, No 104, Rash Behari Avenue, Kalighat, Kolkata - 700029",Open until 11:00 PM,18002022022,22.5165401,88.3490401
 Tollygunge ,"No 123/3, NSC Bose Road, Regent Col, Tollygunge, Kolkata - 700040",Open until 11:00 PM,18002022022,22.48001758,88.35490029
 PH Lake Town Kolkata ,"No 339, Gr Flr, Canal Street, VIP Crossing, Sreebhumi, Lake Town, Kolkata - 700048",Open until 11:00 PM,18002022022,22.5998143,88.40579697
 Dum Dum ,"No 83, Gate No 3C, NSCBI Airport, Kazi NazrulIslam Sarani, Dum Dum, Bankura - 700052",Open until 11:00 PM,18002022022,22.643013,88.4318701
 PH New Alipore Kolkata ,"No 573, Block N, New Alipore, Kolkata - 700053",Open until 11:00 PM,18002022022,22.508856,88.334658
 Kankurgachi ,"No 316 A, 3rd Floor, Mani Square Mall, 164/1, EM Bypass, Kankurgachi, Kolkata - 700054",Open until 11:00 PM,18002022022,22.57776534,88.40040531
 PH Muchipara Behala ,"No 406/N, New Shakuntala Park, Behala, Ho Chi Minh Sarani, Maheshtala, Kolkata - 700061",Open until 11:00 PM,18002022022,22.4856774,88.2864502
 Salt lake ,"A105, DC block, City Centre Mall, Salt lake, Kolkata - 700064",Open until 11:00 PM,18002022022,22.588213,88.408441
 Prince Anwar Shah Road ,"No 375, 4th Floor, Food Court, South City Mall, Prince Anwar Shah Road, Kolkata - 700068",Open until 11:00 PM,18002022022,22.501777,88.361682
 PH Nager Bazar Kolkata ,"No 14, WN 22, Primarc Shrachi Aangan, Motijheel, Dum Dum Road, Amarpalli, Kolkata - 700074",Open until 11:00 PM,18002022022,22.622039,88.411353
 PH Metropolis Mall Kolkata ,"UN C1, C2 & C3, 2nd Floor, Food Court, 1925, Chak Garia, Santoshpur, Kolkata - 700075",Open until 11:00 PM,18002022022,22.48318817,88.39084534
 PH Garia Kolkata ,"No 1648, Ward No 27, Garia Place, Maha Maya Talla, Ramkrishna Nagar, South 24 Parganas - 700084",Open until 11:00 PM,18002022022,22.4596352,88.3825561
 Salt Lake City ,"Nicco Park, Salt Lake City, Kolkata - 700106",Open until 11:00 PM,18002022022,22.57290732,88.4214402
 PH H.B Town Sodepur ,"E2, Sadhana Apartment, HB Town, Sodepur, Kolkata - 700114",Open until 11:00 PM,18002022022,22.69715867,88.39025141
 PH Barrackpore Kolkata ,"No 41/27, BT Road, Titagarh, North 24 Parganas - 700120",Open until 11:00 PM,18002022022,22.75605773,88.36884959
 Madhyamgram ,"Star Mall, Mira Garden, NH34, Sisir Kunj, Madhyamgram, Madhyamgram - 700129",Open until 11:00 PM,18002022022,22.703601,88.47119001
 Newtown ,"Ground Floor, City Centre 2, Block C, Rajarhat, Newtown, Kolkata - 700136",Open until 11:00 PM,18002022022,22.62309437,88.45048685
 PH Rosedale Plaza New Town ,"Rosedale Plaza Mall, Action Area 3, Newtown, Kolkata - 700160",Open until 11:00 PM,18002022022,22.5612347,88.490131
 PH Platina Mall Howrah ,"No 1, Howrah Railway Stn, Nityadhan Mukherjee Rd, Howrah - 711101",Open until 11:00 PM,18002022022,22.5812703,88.33258368
 Howrah Railway St ,"Gr Floor, Howrah Rail Yatri Niwas, Howrah Railway St, Howrah - 711101",Open until 11:00 PM,18002022022,22.5818801,88.342496
 Foreshore Road ,"No 32, 3rd Floor, Kajipara, Food Court, Jagat Banerjee Ghat Road, Foreshore Road, Howrah - 711102",Open until 11:00 PM,18002022022,22.56321987,88.32372934
 PH GT Road Liluah Howrah ,"No 243, North Liluah, Grand Trunk Rd, Howrah, Howrah - 711204",Open until 11:00 PM,18002022022,22.6202655,88.34839072
 Uttarpara ,"No 20 & 22B, Unimark Riviera, GT Road, Bhadrakali, Uttarpara, Hooghly - 712232",Open until 11:00 PM,18002022022,22.6747769,88.3520786
 PH Junction Mall Durgapur ,"Unit LG 17B, Junction Mall City Centre, Faridpur, Durgapur - 713216",Open until 11:00 PM,18002022022,23.53914571,87.29109701
 Sahid Khudiram Sarani ,"The Junction Mall City Centre, Sahid Khudiram Sarani, Durgapur - 713216",Open until 11:00 PM,18002022022,23.538765,87.291578
 BG Road ,"Ground Floor, Vivekanand Apartment, BG Road, Malda - 732101",Open until 11:00 PM,18002022022,24.9965478,88.1439612
 PH English Bazar Malda ,"Manaskamana Road, Kanir More, English Bazar, Malda - 732101",Open until 11:00 PM,18002022022,25.0109701,88.1365573
 Sevoke Road ,"No 12B, Upper Ground Floor, Cosmos Mall, 2nd Mile, Sevoke Road, Siliguri - 734001",Open until 11:00 PM,18002022022,26.738634,88.434399
 PH ML Acropolis Mall Siliguri ,"Ward No 13, 5th Floor, ML Acropolis Mall, Sevoke Road, Bankim Nagar, Siliguri - 734001",Open until 11:00 PM,18002022022,26.72974608,88.43135742
 Matighara ,"Shop G0009, Ground Floor, City Centre, Matighara, Siliguri - 734010",Open until 11:00 PM,18002022022,26.7246688,88.394464
 PH KN Road Berhampore ,"S No 101, GF, Holding Hotel White House, No 27, KN Road, Berhampore - 742101",Open until 11:00 PM,18002022022,24.09851068,88.25664224
